Symbol,Date,Open,High,Low,Close,Volume,volumeMoV,close20EMA,closeMoV,vira21dayMAc,vira21dayMAp,emaslow,emafast,macd,signalMACD,histogramMACD,ensambleFzInput,rsi,fastK,fastD,slowD,curvaVerde,curvaRoja,sigCruzeC,sigCruzeV,volumeSD,priceSD,rangeVolume,rangePrice,averageVolume,averagePrice,volumeUCL,volumeLCL,priceUCL,priceLCL,flagVolume,flagPrft,fluidSingal,ensamble1dGenome,ensamble2dGenome,ensamble3dGenome,comboLRGR,upperBB,lowerBB,20dSMA Close,20dStdev Close,20dStedv Close K,macdRatio,macdAngle,signalMACDRatio,signalMACDAngle,histMACDRatio,histMACDAngle,viraCRatio,viraCAngle,viraPRatio,viraPAngle,viraDiffRatio,viraDiffAngle,ubolingerBandRatio,ubolingerBandAngle,lbolingerBandRatio,lbolingerBandAngle,bolingerDiffRatio,bolingerDiffAngle,unDia,tresDias,unDiaPerformance,tresDiasPerformance,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagAseComproA,FlagAseComproDay,FlagAseVendioA,FlagAprftMax,FlagAprftMaxDay,FlagAmaxLoss,FlagAmaxLossDay,FlagAprft2pctDay,FlagAloss1pctDay,FlagAmensaje1,FlagAmensaje2,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagBSeComproA,FlagBseComproDay,FlagBseVendioA,FlagBprftMax,FlagBprftMaxDay,FlagBmaxLoss,FlagBmaxLossDay,FlagBprft2pctDay,FlagBloss1pctDay,FlagBmensaje1,FlagBmensaje2
AGL.AX,10/8/2018,19.75,19.85000038,19.61000061,19.64999962,1042069,2185333.92,19.6758734,20.40500004,2.0952,2,19.78243923,19.59739329,-0.185045938,-0.289010004,0.103964066,33511,46.49615274,63.63636364,68.18185431,73.74479212,35,60,0,0,194458.2317,0.002291227,-647227,0.003034971,-53315.38095,-0.000694254,821746.6619,-928377.4238,0.00961627,-0.011004778,0,0,0,H5O2C0L0,H5C4O1L0H5O2C0L0,H5O3C0L0H5C4O1L0H5O2C0L0,33511H5O2C0L0,19.90182447,19.03917552,19.47049999,0.210201549,0.215662238,-10.89456799,-84.7580808,-8.993120031,-83.65746466,-5.608727382,-79.89311377,2.271859488,66.24439208,2.38,67.21139139,0,0,-0.045467601,-2.603385479,0.016014011,0.917483858,-1.402403343,-54.51039777,Keep,Short,0.998473345,0.968447891,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,19.80610061645508,1,0,-100,0,0.8805368038758883,15,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/9/2018,19.70000076,19.76000023,19.54000092,19.62000084,1444649,2175371.1,19.67055221,20.35760006,2.0952,2.0476,19.77040676,19.60087138,-0.16953538,-0.265115079,0.095579699,33512,45.8607865,60.22740819,66.287942,71.30234752,30,55,0,0,193304.036,0.002295506,-290281,0,-3324.571429,-0.0006454,866543.5907,-873192.7336,0.009684377,-0.010975177,0,0,0,H5O3C1L0,H5O2C0L0H5O3C1L0,H5C4O1L0H5O2C0L0H5O3C1L0,33512H5O3C1L0,19.8902809,19.04271909,19.4665,0.206525267,0.211890453,-9.148861742,-83.76462049,-9.013038725,-83.67137345,-8.772121384,-83.49896134,0,0,2.324672788,66.72613673,-100,-89.42969881,-0.058036215,-3.321602324,0.01860855,1.06609976,-1.780063685,-60.67548532,Keep,Short,0.985219118,0.957186538,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,19.73540092468262,1,0,-100,0,0.8836912206959933,14,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/10/2018,19.64999962,19.69000053,19.30999947,19.32999992,1689269,2182199.24,19.63811866,20.30620007,2.0476,2.0476,19.73778403,19.55919885,-0.178585183,-0.2478091,0.069223917,33511,40.14911111,27.27272727,50.37883303,61.61620978,25,50,0,0,193101.6228,0.002426878,692259,0.006599039,22146.90476,0.000130075,891104.2075,-846810.398,0.011051028,-0.010790877,0,0,0,H5O4C0L0,H5O3C1L0H5O4C0L0,H5O2C0L0H5O3C1L0H5O4C0L0,33511H5O4C0L0,19.87953098,19.02946903,19.45450001,0.207134474,0.212515487,5.06749925,78.83923329,-6.983593114,-81.85346752,-38.07323134,-88.49807239,-2.324672788,-66.72613673,0,0,0,0,-0.054075332,-3.095364911,-0.069629136,-3.983144519,0.294111802,16.38971547,Keep,Short,0.984480122,0.952922925,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,19.503099460601806,1,0,-100,0,0.8942168689283541,13,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/11/2018,19.04999924,19.22999954,18.93000031,19.03000069,3613554,2219404.34,19.58020266,20.24900009,2,2.0476,19.68535563,19.47778374,-0.207571889,-0.239761658,0.032189769,33513,35.25723219,9.615430465,32.37185531,49.67954345,20,45,0,0,210500.4895,0.002406956,489281,0.021582641,80814.80952,-0.000134175,1028067.012,-866437.3933,0.010697129,-0.010965479,1,1,0,H5O2C1L0,H5O4C0L0H5O2C1L0,H5O3C1L0H5O4C0L0H5O2C1L0,33513H5O2C1L0,19.88110259,19.0268974,19.454,0.208144059,0.213551298,13.96465861,85.9066122,-3.356434196,-73.41151685,-115.0494364,-89.50464218,-2.38,-67.21139139,0,0,100,89.42969881,0.007905056,0.452930292,-0.013515789,-0.774373341,0.485041259,25.87606215,Keep,Keep,0.986862849,0.982658964,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,19.11930030822754,1,19.290000915527344,1.0089281827550116,7,0.9121672996868365,12,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/12/2018,18.89999962,18.95000076,18.62000084,18.78000069,2538827,2250735.2,19.50399295,20.18800011,2.0476,2,19.6182923,19.3704325,-0.247859799,-0.241381286,-0.006478513,33412,31.78198771,11.85185394,16.24667056,32.99911963,15,45,0,0,216092.1815,0.00218958,-574714,0.000523572,6338.238095,-0.000859579,978753.0547,-966076.5785,0.008993533,-0.010712691,-1,0,0,H5O4C2L0,H5O2C1L0H5O4C2L0,H5O4C0L0H5O2C1L0H5O4C2L0,33412H5O4C2L0,19.93764733,18.93935271,19.43850002,0.24325431,0.249573656,16.2543141,86.48202949,0.670983346,33.86195197,596.8697215,89.90665789,2.324672788,66.72613673,-2.38,-67.21139139,200,89.71616945,0.283607893,15.83422197,-0.462236959,-24.80885637,14.4335576,86.03924805,Keep,Keep,0.980830639,1.0079872,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.806200847625732,1,19.290000915527344,1.0257255610434837,6,0.927353731642157,11,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/15/2018,18.65999985,18.78000069,18.31500053,18.42000008,1798936,2268633.1,19.40075553,20.11560009,2,2,19.52952992,19.22421213,-0.305317785,-0.254168586,-0.051149199,33411,27.5680248,6.344387896,9.270557435,19.2963611,10,45,0,0,217232.639,0.002280441,252349,-0.013612577,-1527.333333,-0.000272048,976019.5424,-979074.209,0.009989937,-0.010534033,0,-1,0,H5O3C1L0,H5O4C2L0H5O3C1L0,H5O2C1L0H5O4C2L0H5O3C1L0,33411H5O3C1L0,20.06747152,18.71552847,19.3915,0.32942777,0.337985761,18.81907609,86.96086682,5.031030805,78.76036677,87.33408735,89.34661085,-2.38,-67.21139139,0,0,0,0,0.646938422,32.90135038,-1.195927955,-50.10009544,26.15852954,87.81332714,Keep,Buy,1.015200906,1.029858808,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.498150539398193,1,19.290000915527344,1.0428070024861475,5,0.9427969837802498,10,2,8,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/16/2018,18.39999962,18.70000076,18.35000038,18.70000076,1678939,2275361.58,19.33401698,20.0478001,2,2,19.46808331,19.14356423,-0.324519084,-0.268238686,-0.056280399,33411,34.80811137,23.26287087,13.81970424,13.11231074,5,40,0,0,216934.8339,0.00231925,572718,-0.021795541,-19258.09524,-0.00040023,956948.6574,-995464.8479,0.010036394,-0.010836855,0,-1,0,H5C5O0L0,H5O3C1L0H5C5O0L0,H5O4C2L0H5O3C1L0H5C5O0L0,33411H5C5O0L0,20.06900059,18.61499943,19.34200001,0.354296257,0.36350029,5.916847342,80.40952471,5.245365565,79.20873369,9.117204727,83.74313224,0,0,0,0,0,0,0.007619064,0.436544628,-0.540043246,-28.3718014,7.019122115,81.89416674,Keep,Buy,1.01229944,1.025668424,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.533500385284423,6,18.84000015258789,1.0165376081653106,6,0.9409987412795996,9,6,7,Se flageo y se logro comprar pero resultado incierto,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/17/2018,18.79999924,18.98500061,18.75,18.93000031,1318120,2269335.84,19.2955392,19.9862001,1.9524,1.9524,19.42822531,19.11070824,-0.317517072,-0.278094363,-0.039422709,32411,40.10427971,37.16013442,22.25579773,15.11535313,0,35,0,0,215491.3546,0.002100773,-543127,0.009669239,-63712.2381,0.000308369,905998.8576,-1033423.334,0.009761846,-0.009145108,0,0,0,H5C3O1L0,H5C5O0L0H5C3O1L0,H5O3C1L0H5C5O0L0H5C3O1L0,32411H5C3O1L0,20.06274649,18.56825364,19.31550007,0.364162862,0.373623213,-2.205239658,-65.60928479,3.544004682,74.24489213,-42.76136794,-88.66296322,-2.438024995,-67.70012421,-2.438024995,-67.70012421,0,0,-0.031172671,-1.785536972,-0.251751106,-14.13105041,2.709393349,69.74364355,Keep,Keep,1.002112996,1.012678276,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.9375,1,19.290000915527344,1.018613909730817,3,0.9209241206103033,8,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/18/2018,18.82999992,19.04000092,18.80999947,18.96999931,1636539,2203272.5,19.2645354,19.94340008,1.9524,2,19.39428265,19.08906071,-0.305221932,-0.283519877,-0.021702056,33413,41.00194177,39.57699471,33.33333333,23.13627843,95,30,1,0,214863.4911,0.002078201,941968,0.003597107,-22686.2381,-0.000506114,944199.4716,-989571.9478,0.008845789,-0.009858018,0,0,0,H5C3O0L0,H5C3O1L0H5C3O0L0,H5C5O0L0H5C3O1L0H5C3O0L0,33413H5C3O0L0,20.05639416,18.53260597,19.29450006,0.371301253,0.380947048,-4.028262086,-76.06062327,1.913627354,62.41172239,-81.65426158,-89.30098123,0,0,2.38,67.21139139,100,89.42969881,-0.031672358,-1.814139508,-0.192351118,-10.88824751,1.922533715,62.52078627,Keep,Keep,1.011070163,0.983131275,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.998099460601807,1,19.290000915527344,1.0153647713830998,2,0.9179865896704368,7,2,3,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/19/2018,18.79000092,19.21999931,18.67000008,19.18000031,1377785,2169861.6,19.25648444,19.91460007,1.9524,1.9524,19.37840988,19.10305142,-0.27535846,-0.281887593,0.006529133,32411,45.61073355,52.26588575,43.00100496,32.86337867,90,25,0,0,209825.8821,0.002268592,-166004,0.008695656,-79863.47619,-0.001665771,864352.9931,-1024079.946,0.008542893,-0.011874435,0,1,0,H5C4O1L0,H5C3O0L0H5C4O1L0,H5C3O1L0H5C3O0L0H5C4O1L0,32411H5C4O1L0,20.04691906,18.52208118,19.28450012,0.37155703,0.38120947,-10.84530777,-84.73439327,-0.5790547,-30.07407543,432.3879942,89.87014063,0,0,-2.438024995,-67.70012421,0,0,-0.047264616,-2.706128965,-0.056822914,-3.252311785,0.068839252,3.93810208,Keep,Short,0.999478612,0.96350361,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.856700077056885,2,18.959999084472656,1.0054781062960987,2,0.9248702298275944,6,2,2,Se flageo y se logro comprar pero resultado incierto,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/22/2018,18.95999908,19.29000092,18.95000076,19.17000008,1126845,2149105.72,19.24824784,19.88220005,1.9524,1.9524,19.36297212,19.11335121,-0.249620903,-0.275434255,0.025813352,32511,45.42874111,51.66164187,47.83484077,41.38972636,85,20,0,0,209942.0431,0.002249812,-1600507,0.002078951,-83908.04762,-0.002607279,860831.1463,-1028647.242,0.007516874,-0.012731432,0,0,0,H5C3O0L0,H5C4O1L0H5C3O0L0,H5C3O0L0H5C4O1L0H5C3O0L0,32511H5C3O0L0,20.04623664,18.51976354,19.28300009,0.371955485,0.381618275,-10.31065757,-84.46286994,-2.342968558,-66.88874846,74.70637121,89.23573123,0,0,0,0,0,0,-0.003404246,-0.195053909,-0.012514444,-0.717008568,0.107124218,6.114628074,Short,Short,0.972874259,0.931142426,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,19.139500770568848,1,0,-100,0,0.9112045681398032,5,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/23/2018,18.95999908,18.95999908,18.54999924,18.64999962,2190763,2150125.96,19.19127182,19.83200005,1.9048,2.0476,19.31015934,19.04206635,-0.268092986,-0.273966002,0.005873015,23413,37.13191312,21.82404676,41.91719146,44.2510124,80,15,0,0,202684.6108,0.002409314,378710,-0.006279379,42969.33333,-0.001927696,955050.0819,-869111.4153,0.008914219,-0.012769611,1,0,0,H5O5C1L0,H5C3O0L0H5O5C1L0,H5C4O1L0H5C3O0L0H5O5C1L0,23413H5O5C1L0,20.06809671,18.43990347,19.25400009,0.396741616,0.407048309,6.890177654,81.74449644,-0.535925547,-28.18882581,-339.5246951,-89.83389701,-2.498950021,-68.19230083,4.649345575,77.86381427,100,89.42969881,0.10892947,6.216871287,-0.433082874,-23.41730071,6.247424015,80.90842372,Keep,Short,0.990884714,0.942627361,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.735499229431152,1,0,-100,0,0.9308532599260303,4,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/24/2018,18.73999977,18.84000015,18.43000031,18.47999954,1981776,2146464.28,19.1235316,19.76860004,1.9048,2.0476,19.24866602,18.95559454,-0.293071485,-0.277787098,-0.015284387,23413,34.88857522,10.74912212,28.07827025,39.27676749,75,10,0,0,202316.835,0.002506831,1243711,-0.017662346,14983.7619,-0.000968008,925409.5193,-895441.9954,0.010312732,-0.012248747,0,-1,0,H5O3C0L0,H5O5C1L0H5O3C0L0,H5C3O0L0H5O5C1L0H5O3C0L0,23413H5O3C0L0,20.06575877,18.33124135,19.19850006,0.422649615,0.433629355,8.523005453,83.31056707,1.375548656,53.98509098,138.4249316,89.58873712,0,0,0,0,0,0,-0.011651384,-0.667564592,-0.592770126,-30.65909985,6.129900032,80.73706297,Short,Keep,0.965909135,0.962662411,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.614300308227538,1,18.68000030517578,1.0035295442675976,15,0.9369141061052465,3,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/25/2018,18.18000031,18.25,17.81999969,17.85000038,3070264,2149690.8,19.00224291,19.69820004,1.8095,2.0476,19.14506116,18.78550313,-0.359558031,-0.294141285,-0.065416746,13414,28.11068748,1.546426721,11.37319853,27.12288675,70,45,0,0,200297.6823,0.002518467,-249515,0.007684407,7592.190476,0.000737428,908931.7608,-893747.3799,0.012070531,-0.010595675,1,0,0,H5O4C0L0,H5O3C0L0H5O4C0L0,H5O5C1L0H5O3C0L0H5O4C0L0,13414H5O4C0L0,20.17343173,18.07156835,19.12250004,0.512160753,0.525465845,18.4911865,86.90703319,5.559976591,79.80632342,76.63536075,89.25503324,-5.266648245,-79.2513336,0,0,40.0251995,88.57141727,0.533736444,28.09129414,-1.436914594,-55.16619652,17.47715686,86.72780458,Keep,Keep,0.984873924,1.002801078,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.99819969177246,1,18.68000030517578,1.0378816006644818,14,0.9689858337348034,2,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/26/2018,17.81999969,17.87000084,17.45000076,17.57999992,3225316,2178283.64,18.8667912,19.61780003,1.8095,2.0476,19.0291307,18.6000411,-0.429089601,-0.321130948,-0.107958653,13414,25.79756287,5.803534556,6.0330278,15.16149886,65,45,0,0,200002.2477,0.002568488,845244,0,26857.28571,0.001012837,926867.4005,-873152.8291,0.012571034,-0.010545359,0,0,0,H5O4C1L0,H5O4C0L0H5O4C1L0,H5O3C0L0H5O4C0L0H5O4C1L0,13414H5O4C1L0,20.26608002,17.78692005,19.02650003,0.604096561,0.619789994,16.2044406,86.4712212,8.404566213,83.21713377,39.40574031,88.54892777,0,0,0,0,0,0,0.457159422,24.56868093,-1.600323727,-58.00153682,15.21872729,86.24312718,Keep,Buy,1.011945449,1.023890789,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.624500770568847,1,18.860000610351562,1.0701012673133912,19,0.9895316049564747,1,2,0,Se logro Vender con Maximo profit,Se vendio con perdida del 1%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/29/2018,17.48999977,17.94499969,17.44000053,17.79000092,2131214,2125259.04,18.76423974,19.53720005,1.8095,1.9524,18.93734331,18.47541953,-0.461923776,-0.349289514,-0.112634262,12414,30.58210653,18.91893564,8.756298972,8.720841769,60,45,0,0,202300.2146,0.002703943,-2567297,-0.002570655,-65492.52381,0.000196041,844858.4417,-975843.4894,0.012363784,-0.011971702,-1,0,0,H5C3O0L0,H5O4C1L0H5C3O0L0,H5O4C0L0H5O4C1L0H5C3O0L0,12414H5C3O0L0,20.27533817,17.60666199,18.94100008,0.650275946,0.667169043,7.108137042,81.9943836,8.061669313,82.93137987,4.151143168,76.4579094,0,0,-4.87604999,-78.41256585,-66.620014,-89.14265509,0.045662093,2.614506261,-1.023805945,-45.67528386,7.101505899,81.98700289,Keep,Keep,1.006183176,1.008993808,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.614400539398194,4,18.860000610351562,1.0707148715147774,18,0.9969115569199115,5,4,0,Se logro Vender con Maximo profit,Se vendio con perdida del 1%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/30/2018,17.72999954,18,17.70000076,17.89999962,2204326,2100782,18.68193116,19.46800003,1.8095,2,18.86050303,18.38689339,-0.473609643,-0.374153539,-0.099456103,13414,33.01839551,24.86481025,16.52909348,10.43947342,55,40,0,0,161317.4797,0.002739656,999089,0.000513359,60241.2381,-0.000138131,786169.8965,-665687.4203,0.012190319,-0.012466582,0,0,0,H5C3O0L0,H5C3O0L0H5C3O0L0,H5O4C1L0H5C3O0L0H5C3O0L0,13414H5C3O0L0,20.24949024,17.47550995,18.8625001,0.675935386,0.693495074,2.467404801,67.94007233,6.64540709,81.44474874,-13.25022631,-85.68657303,0,0,2.38,67.21139139,24.98687664,87.710775,-0.12764728,-7.27452635,-0.750490523,-36.88896851,3.796138091,75.24431165,Keep,Keep,1.005586614,0.99553073,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.87700077056885,1,18.860000610351562,1.0549868432853144,17,0.9822676460836569,4,2,3,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,10/31/2018,18.04000092,18.22999954,17.85000038,18,2414812,2090222.3,18.61698533,19.42000004,1.8095,1.9524,18.79676207,18.32737133,-0.469390737,-0.393200979,-0.076189758,12414,35.24344603,30.27023516,24.68466035,16.65668427,50,35,0,0,154947.2336,0.002741718,323806,-0.016949149,22688.71429,-5.70E-05,719951.2654,-674573.8368,0.012280743,-0.012394721,0,-1,0,H5O2C1L0,H5C3O0L0H5O2C1L0,H5C3O0L0H5C3O0L0H5O2C1L0,12414H5O2C1L0,20.13676395,17.40823632,18.77250013,0.664859942,0.682131907,-0.898804579,-41.95058603,4.844199429,78.33844261,-30.53736557,-88.12701777,0,0,-2.438024995,-67.70012421,-33.310007,-88.28304308,-0.559803427,-29.24111403,-0.386447126,-21.12950447,-1.665831245,-59.02530916,Keep,Keep,0.997222265,0.997222265,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,18.028500385284424,1,18.959999084472656,1.0516681187720172,19,0.9740133172848668,3,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,11/1/2018,17.86000061,18.04999924,17.78000069,17.95000076,1585812,2076765,18.55346299,19.37120007,1.7619,1.9048,18.73403901,18.26931432,-0.464724688,-0.407505721,-0.057218967,11414,34.62413381,27.56757426,27.56753989,22.92709791,55,30,0,0,159073.4987,0.002628868,-898483,0.008068575,-32206.80952,0.000510151,683623.9345,-748037.5535,0.012340058,-0.011319755,-1,0,0,H5C3O1L0,H5O2C1L0H5C3O1L0,H5C3O0L0H5O2C1L0H5C3O1L0,11414H5C3O1L0,20.02922748,17.34377285,18.68650017,0.654364349,0.671363657,-1.004045929,-45.11700378,3.510316806,74.10128031,-33.1547248,-88.27499404,-2.701628923,-69.69017074,-2.498950021,-68.19230083,1.55E-13,8.91E-12,-0.536897728,-28.23208272,-0.371680744,-20.38973231,-1.603937108,-58.05958224,Keep,Keep,0.992757601,1.013927576,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.957800693511963,1,19.18000030517578,1.068059537608377,19,0.9778479985183651,2,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,11/2/2018,17.84000015,18,17.56999969,17.81999969,1917721,2029219.22,18.48360935,19.31660007,1.7619,1.9524,18.66633239,18.20018899,-0.466143399,-0.419233256,-0.046910143,12414,33.00038617,20.54049094,26.12610012,26.12610012,50,25,0,0,154077.5182,0.002603274,-145482,-0.012820513,26383.28571,0.000179319,719732.1175,-666965.546,0.011894053,-0.011535414,0,-1,0,H5O3C2L0,H5C3O1L0H5O3C2L0,H5O2C1L0H5C3O1L0H5O3C2L0,12414H5O3C2L0,19.88756063,17.29243968,18.59000015,0.632352756,0.648780238,0.304350786,16.92816752,2.797377231,70.33123678,-21.97568368,-87.39713957,0,0,2.438024995,67.70012421,24.98687664,87.710775,-0.71233901,-35.46479951,-0.296853301,-16.53418293,-3.480904211,-73.973793,Keep,Keep,1.007295234,1.015151541,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.74569969177246,1,19.18000030517578,1.0808252499656754,18,0.9895354801977081,1,2,0,Se logro Vender con Maximo profit,Se vendio con perdida del 1%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,11/5/2018,17.55999947,18.03000069,17.55999947,17.95000076,1534774,2029216.22,18.43278948,19.2644001,1.7619,1.9524,18.61327079,18.1616985,-0.451572294,-0.425701064,-0.02587123,12414,36.22144724,27.56757426,25.22521315,26.30628439,50,20,0,0,155070.1412,0.002742438,-176121,0.00506331,15075.42857,-0.000267782,712891.064,-682740.2069,0.012073187,-0.012608751,0,0,0,H5C4O0L0,H5O3C2L0H5C4O0L0,H5C3O1L0H5O3C2L0H5C4O0L0,12414H5C4O0L0,19.73093922,17.2790612,18.50500021,0.597448772,0.612969506,-3.226749177,-72.78344478,1.519330822,56.64937782,-81.32165667,-89.29811168,0,0,0,0,0,0,-0.793785865,-38.44318318,-0.07742596,-4.427478406,-5.842171844,-80.2892255,Keep,Keep,1.013927576,0.989972128,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,17.735599460601808,3,19.18000030517578,1.081440768200849,17,0.9929182630376124,3,3,0,Se logro Vender con Maximo profit,Se vendio con perdida del 1%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
